STATE,COUNTY,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,PEDI_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE,cases,deaths
North Dakota,Grand Forks,379,339,28,28,0,1.3858991,40,6,19524,151
North Dakota,Grant,25,30,5,5,0,0.83132422,-5,0,127,0
North Dakota,Griggs,18,18,3,3,0,0.11476408,0,1,34,0
North Dakota,Kidder,,,,,,,,,27,0
North Dakota,LaMoure,,,,,,,,,125,0
North Dakota,McHenry,,,,,,,,,138,85
North Dakota,McIntosh,44,44,7,7,0,0.24732877,0,0,89,0
North Dakota,McKenzie,24,24,4,4,0,0.10308219,0,0,1147,0
North Dakota,McLean,47,47,8,8,0,1.24130016,0,0,460,0
North Dakota,Mercer,13,13,2,2,0,0.3024236,0,0,241,0
North Dakota,Morton,41,41,6,6,0,0.44878048,0,2,3537,156
North Dakota,Mountrail,11,11,2,2,0,0.14894147,0,0,2885,0
North Dakota,Nelson,19,19,3,3,0,0.14160058,0,0,71,0
North Dakota,Oliver,,,,,,,,,85,0
North Dakota,Pembina,20,20,3,3,0,0.14589041,0,0,318,0
North Dakota,Pierce,25,25,4,4,0,0.294137,0,0,244,0
North Dakota,Ramsey,25,25,4,4,0,0.34652054,0,2,502,36
North Dakota,Ransom,25,25,4,4,0,0.38816437,0,1,411,0
North Dakota,Renville,,,,,,,,,101,0
North Dakota,Richland,,,,,,,,,1177,0
North Dakota,Rolette,52,52,9,9,0,0.53710808,0,0,278,0
North Dakota,Sargent,,,,,,,,,189,0
North Dakota,Sheridan,,,,,,,,,17,0
North Dakota,Sioux,12,12,2,2,0,0.023972603,0,0,187,0
North Dakota,Slope,,,,,,,,,236,0
North Dakota,Stark,25,25,4,4,0,0.49424657,0,2,4323,149
North Dakota,Steele,,,,,,,,,37,0
North Dakota,Stutsman,165,133,6,6,0,1.10578793,32,2,1576,2
North Dakota,Towner,20,20,3,3,0,0.15863013,0,0,,
North Dakota,Traill,41,41,7,7,0,0.55544522,0,1,525,0
North Dakota,Unknown,,,,,,,,,97,98
North Dakota,Walsh,28,28,4,4,0,0.78708413,0,1,764,0
North Dakota,Ward,190,190,23,23,16,1.21697909,0,4,2649,72
North Dakota,Wells,25,25,4,4,0,0.23342466,0,0,232,0
North Dakota,Williams,50,50,8,8,0,0.59956163,0,2,1411,0
Northern Mariana Islands,Unknown,,,,,,,,,1574,160
Ohio,Adams,25,25,4,4,0,0.50695974,0,1,603,36
Ohio,Allen,816,469,44,44,0,2.309614049,347,15,12015,1905
Ohio,Ashland,123,39,6,6,0,0.52876711,84,4,1237,0
Ohio,Ashtabula,431,286,39,39,0,2.67253511,145,7,17148,1761
Ohio,Athens,156,156,11,11,0,1.08374777,0,3,873,85
Ohio,Auglaize,131,36,6,6,0,0.38744292,95,2,3949,204
Ohio,Belmont,165,165,13,13,0,0.78934858,0,6,21495,766
Ohio,Brown,,,,,,,,,1628,84
Ohio,Butler,790,631,56,56,0,3.04331762,159,17,46263,1367
Ohio,Carroll,,,,,,,,,2014,129
Ohio,Champaign,25,25,4,4,0,0.32383561,0,2,1634,74
Ohio,Clark,270,270,42,42,0,1.59710844,0,4,14761,299
Ohio,Clermont,160,147,16,16,0,0.52359188,13,4,11524,294
Ohio,Clinton,179,89,8,8,0,0.350137,90,3,2873,3
Ohio,Columbiana,331,219,20,20,0,0.82340574,112,7,38009,2819
Ohio,Coshocton,56,56,7,7,0,0.31560665,0,3,2272,0
Ohio,Crawford,75,50,9,9,0,0.79660275,25,4,6100,160
Ohio,Cuyahoga,7639,5981,794,794,206,12.01491081,1658,143,257458,13362
Ohio,Darke,104,40,6,6,0,0.27356166,64,3,9727,1293
Ohio,Defiance,104,73,16,16,0,0.88061464,31,5,2106,94
Ohio,Delaware,124,124,6,6,0,0.88496288,0,2,19624,625
Ohio,Erie,287,183,18,18,0,0.54430723,104,4,8549,606
Ohio,Fairfield,255,223,22,22,0,0.6993247,32,7,16652,339
Ohio,Fayette,25,25,5,5,0,0.27682191,0,2,2146,0
Ohio,Franklin,5541,5514,583,583,260,12.97193361,27,149,325461,13066
Ohio,Fulton,117,25,7,7,0,0.27528766,92,2,2465,0
Ohio,Gallia,287,157,14,14,0,0.25165343,130,3,564,91
Ohio,Geauga,124,124,12,12,0,0.55033141,0,6,16595,1652
Ohio,Greene,263,235,20,20,0,1.06516182,28,5,6101,342
Ohio,Guernsey,189,90,11,11,0,0.32453576,99,4,1957,56
Ohio,Hamilton,5090,4202,349,349,163,10.60544216,888,95,151668,8171
Ohio,Hancock,201,166,29,29,0,0.58359274,35,6,3362,75
Ohio,Hardin,25,25,4,4,0,0.1469589,0,2,3269,78
Ohio,Harrison,25,25,4,4,0,0.097643837,0,2,519,3
Ohio,Henry,31,25,5,5,0,0.2860274,6,2,815,0
Ohio,Highland,70,50,8,8,0,0.78016439,20,4,1386,50
Ohio,Hocking,25,25,4,4,0,0.45578083,0,2,3099,211
Ohio,Holmes,69,41,4,4,0,0.25773472,28,2,2344,104
Ohio,Huron,139,98,12,12,0,0.63017914,41,3,3524,86
Ohio,Jackson,25,24,6,6,0,0.31164384,1,2,709,0
Ohio,Jefferson,256,171,20,20,0,0.48259231,85,6,4107,110
Ohio,Knox,111,65,12,12,0,0.49930453,46,2,1653,82
Ohio,Lake,294,471,27,27,0,1.2463223,-177,7,18404,733
Ohio,Lawrence,8,8,1,1,0,0.018493151,0,0,2075,2
Ohio,Licking,262,262,20,20,0,0.99610933,0,11,14742,576
Ohio,Logan,115,39,7,7,0,0.25345978,76,2,2177,0
Ohio,Lorain,887,838,62,62,0,4.4109833,49,15,42979,3283
Ohio,Lucas,3434,2168,261,261,46,7.74761921,1266,61,131249,13027
Ohio,Madison,94,45,13,13,0,0.24645358,49,2,7803,392
Ohio,Mahoning,1039,662,86,86,0,3.57266639,377,25,86740,10075
Ohio,Marion,174,174,15,15,0,0.35537711,0,3,164313,1250
Ohio,Medina,191,150,15,15,0,0.81498986,41,4,19767,1418
Ohio,Meigs,,,,,,,,,311,0
Ohio,Mercer,88,42,5,5,0,0.36392695,46,2,9402,273
Ohio,Miami,182,119,42,42,0,0.40911707,63,4,20926,2127
Ohio,Monroe,,,,,,,,,3125,454
Ohio,Montgomery,2533,2148,252,252,125,5.76596469,385,43,41222,960
Ohio,Morgan,,,,,,,,,351,0
Ohio,Morrow,25,23,3,3,0,0.11661703,2,2,5766,57
Ohio,Muskingum,321,282,24,24,0,0.49932966,39,12,2560,21
Ohio,Noble,,,,,,,,,377,0
Ohio,Ottawa,25,25,4,4,0,0.12142466,0,2,5057,589
Ohio,Paulding,25,25,4,4,0,0.18345205,0,1,799,0
Ohio,Perry,,,,,,,,,1198,49
Ohio,Pickaway,83,83,8,8,0,0.1626725,0,2,127061,1834
Ohio,Pike,25,25,4,4,0,0.28832877,0,2,429,0
Ohio,Portage,302,191,16,16,0,0.39163738,111,6,21332,3444
Ohio,Preble,,,,,,,,,2344,76
Ohio,Putnam,,,,,,,,,5240,754
Ohio,Richland,409,279,41,41,0,1.38987431,130,8,11250,181
Ohio,Ross,402,330,12,12,0,0.56054217,72,15,4091,94
Ohio,Sandusky,245,152,18,18,0,0.301398882,93,5,4307,589
Ohio,Scioto,446,202,18,18,0,0.706050618,244,7,981,0
Ohio,Seneca,144,69,5,5,0,0.98521307,75,2,1403,123
Ohio,Shelby,90,61,7,7,0,0.28196722,29,2,2870,120
Ohio,Stark,1675,1006,129,129,0,3.33743514,669,34,42248,5151
Ohio,Summit,2527,2096,231,231,40,6.19824848,431,54,78005,8300
Ohio,Trumbull,752,517,43,43,0,3.26747695,235,9,34128,2830
Ohio,Tuscarawas,174,153,14,14,0,0.351460616,21,7,17143,194
Ohio,Union,97,60,7,7,0,0.23694064,37,3,2821,26
Ohio,Unknown,,,,,,,,,2,0
Ohio,Van Wert,195,145,5,5,0,1.06783709,50,2,439,0
Ohio,Vinton,,,,,,,,,928,55
Ohio,Warren,372,265,22,22,0,1.11941322,107,5,21384,1062
Ohio,Washington,243,213,15,15,0,0.90327135,30,10,7659,1073
Ohio,Wayne,184,129,18,18,0,0.69645733,55,8,15074,2823
Ohio,Williams,123,100,11,11,0,0.60292238,23,2,3029,69
Ohio,Wood,149,149,18,18,0,0.19773906,0,3,16790,2486
Ohio,Wyandot,31,24,4,4,0,0.42418033,7,1,2447,170
Oklahoma,Adair,67,30,5,5,0,0.49452055,37,1,5556,242
Oklahoma,Alfalfa,,,,,,,,,71,0
Oklahoma,Atoka,25,25,4,4,0,0.29983562,0,1,228,0
Oklahoma,Beaver,24,24,4,4,0,0.075228311,0,1,1293,0
Oklahoma,Beckham,62,34,6,6,0,0.50024176,28,3,420,0
Oklahoma,Blaine,42,42,7,7,0,0.2085415,0,0,318,0
Oklahoma,Bryan,191,183,16,16,0,0.53912485,8,6,1682,63
Oklahoma,Caddo,42,42,7,7,0,1.24767125,0,0,8322,576
Oklahoma,Canadian,75,74,8,8,0,0.50062269,1,2,9015,226
Oklahoma,Carter,212,162,17,17,0,0.67682618,50,4,1755,57
Oklahoma,Cherokee,150,122,23,23,0,0.90836671,28,6,2453,77
Oklahoma,Choctaw,34,34,6,6,0,0.31297341,0,2,2610,26
Oklahoma,Cimarron,25,25,4,4,0,0.10213698,0,1,63,0
Oklahoma,Cleveland,658,533,70,70,0,1.78830677,125,15,35727,2507
Oklahoma,Coal,20,20,3,3,0,0.21287671,0,0,127,0
Oklahoma,Comanche,550,365,35,35,0,1.87140833,185,9,14923,172
Oklahoma,Cotton,,,,,,,,,399,107
Oklahoma,Craig,255,235,6,6,0,0.2325636,20,2,984,0
Oklahoma,Creek,95,89,18,18,0,1.05122784,6,2,6850,475
Oklahoma,Custer,80,70,8,8,0,0.34032268,10,4,1460,0
Oklahoma,Delaware,58,58,6,6,0,0.26230514,0,2,7021,951
Oklahoma,Dewey,18,18,3,3,0,0.24292238,0,0,185,0
Oklahoma,Ellis,23,25,4,4,0,0.087013699,-2,1,2,0
Oklahoma,Garfield,436,349,34,34,0,1.09394217,87,9,1854,74
Oklahoma,Garvin,26,26,5,5,0,0.69536352,0,1,1418,55
Oklahoma,Grady,75,49,9,9,0,0.19312273,26,2,4970,161
Oklahoma,Grant,,,,,,,,,154,0
Oklahoma,Greer,18,18,3,3,0,0.24870624,0,1,4846,487
Oklahoma,Harmon,25,22,4,4,0,0.22802095,3,0,,
Oklahoma,Harper,25,15,3,3,0,0.17187214,10,0,66,0
Oklahoma,Haskell,,,,,,,,,348,0
Oklahoma,Hughes,25,25,4,4,0,0.29643837,0,2,71,0
Oklahoma,Jackson,49,49,6,6,0,0.48560247,0,3,1554,98
Oklahoma,Jefferson,18,25,4,4,0,0.11189041,-7,0,211,0
Oklahoma,Johnston,25,25,4,4,0,0.18049315,0,1,246,0
Oklahoma,Kay,189,82,16,16,0,0.56343673,107,5,4334,487
Oklahoma,Kingfisher,25,25,4,4,0,0.21731506,0,1,747,0
Oklahoma,Kiowa,38,38,7,7,0,0.16669069,0,2,383,0
Oklahoma,Latimer,,,,,,,,,409,80
Oklahoma,Le Flore,43,25,4,4,0,0.41432387,18,2,975,46
Oklahoma,Lincoln,50,50,8,8,0,1.07200001,0,1,1395,101
Oklahoma,Logan,25,25,4,4,0,0.24657534,0,2,1341,55
Oklahoma,Love,25,25,4,4,0,0.35156164,0,1,722,0
Oklahoma,Major,25,25,4,4,0,0.0889863,0,0,351,70
Oklahoma,Marshall,25,21,4,4,0,0.21669929,4,1,497,0
Oklahoma,Mayes,48,24,4,4,0,0.13584475,24,2,2343,284
Oklahoma,McClain,39,39,7,7,0,0.11654373,0,1,5967,151
Oklahoma,McCurtain,25,25,6,6,0,0.41632876,0,1,3767,36
Oklahoma,McIntosh,,,,,,,,,674,35
Oklahoma,Murray,25,25,4,4,0,0.65589041,0,0,273,0
Oklahoma,Muskogee,457,401,34,34,0,1.31440449,56,12,3306,431
Oklahoma,Noble,26,26,5,5,0,0.16002245,0,1,705,0
Oklahoma,Nowata,25,25,4,4,0,0.20249084,0,1,1633,14
Oklahoma,Okfuskee,24,25,4,4,0,0.075068496,-1,0,219,0
Oklahoma,Oklahoma,4927,3904,487,487,186,13.39818657,1023,93,82845,3499
Oklahoma,Okmulgee,115,119,15,15,0,1.3652084,-4,3,1674,0
Oklahoma,Osage,40,40,7,7,0,0.67254797,0,2,6814,612
Oklahoma,Ottawa,70,144,9,9,0,0.14677936,-74,2,2569,102
Oklahoma,Pawnee,14,14,2,2,0,0.45185909,0,0,2607,167
Oklahoma,Payne,216,161,11,11,0,0.38948749,55,6,4760,59
Oklahoma,Pittsburg,164,132,15,15,0,1.18357104,32,4,2598,177
Oklahoma,Pontotoc,276,240,25,25,0,1.55515984,36,4,1069,123
Oklahoma,Pottawatomie,130,111,19,19,0,0.99063596,19,7,4134,290
Oklahoma,Pushmataha,23,42,7,7,0,0.25368559,-19,0,182,0
Oklahoma,Roger Mills,15,15,3,3,0,0.15835616,0,0,,
Oklahoma,Rogers,127,100,14,14,0,0.52309134,27,3,5311,300
Oklahoma,Seminole,32,32,6,6,0,0.1797089,0,2,1491,145
Oklahoma,Sequoyah,41,41,7,7,0,0.15743402,0,1,1133,222
Oklahoma,Stephens,110,86,9,9,0,0.436827,24,2,2301,82
Oklahoma,Texas,33,25,8,8,0,0.15617022,8,1,40521,266
Oklahoma,Tillman,,,,,,,,,1131,42
Oklahoma,Tulsa,4638,3047,344,344,120,11.56658986,1591,114,69418,3199
Oklahoma,Unknown,,,,,,,,,0,1
Oklahoma,Wagoner,100,100,6,6,0,0.37693152,0,2,10520,1116
Oklahoma,Washington,140,81,14,14,0,0.42531544,59,6,20874,1937
Oklahoma,Washita,14,14,2,2,0,0.19432485,0,0,77,0
Oklahoma,Woods,25,25,4,4,0,0.20577903,0,1,227,0
Oklahoma,Woodward,115,64,6,6,0,0.97365298,51,2,283,0
Oregon,Baker,36,21,2,2,0,0.28701892,15,2,50,0
Oregon,Benton,188,169,12,12,0,0.53736794,19,4,3689,362
Oregon,Clackamas,699,570,70,70,20,2.21380863,129,10,22871,767
Oregon,Clatsop,83,48,8,8,0,0.90645009,35,4,2207,0
Oregon,Columbia,,,,,,,,,1246,0
Oregon,Coos,218,166,18,18,0,1.22720647,52,9,1727,0
Oregon,Crook,16,16,3,3,0,0.46455479,0,2,264,0
Oregon,Curry,24,16,3,3,0,0.31078768,8,1,389,0
Oregon,Deschutes,304,270,36,36,0,1.1613091,34,8,8010,0
Oregon,Douglas,190,156,35,35,0,0.80476516,34,8,1998,0
Oregon,Grant,25,14,2,2,0,0.4003914,11,0,95,0
Oregon,Harney,25,19,2,2,0,0.24498919,6,2,56,0
Oregon,Hood River,25,25,4,4,0,0.43243834,0,2,1922,0
Oregon,Jackson,1195,1071,34,34,0,1.48497319,124,18,4788,0
Oregon,Jefferson,25,25,4,4,0,0.28438357,0,2,2143,0
Oregon,Josephine,125,122,12,12,0,0.54706937,3,4,1846,73
Oregon,Klamath,176,105,18,18,0,0.43958253,71,2,3308,0
Oregon,Lake,24,24,4,4,0,0.31404111,0,1,92,0
Oregon,Lane,749,721,84,84,36,2.79503474,28,13,5113,181
Oregon,Lincoln,50,50,8,8,0,0.75879452,0,4,3814,1
Oregon,Linn,128,92,15,15,0,0.93735924,36,4,8148,602
Oregon,Malheur,49,44,8,8,0,0.30168119,5,3,1565,16
Oregon,Marion,1120,1067,68,68,27,2.35139003,53,19,59036,1711
Oregon,Morrow,21,21,4,4,0,0.28819308,0,1,854,2
Oregon,Multnomah,2987,2157,261,261,152,4.68961081,830,41,75103,3822
Oregon,Polk,25,15,3,3,0,0.23963471,10,1,6148,523
Oregon,Sherman,,,,,,,,,79,0
Oregon,Tillamook,49,25,4,4,0,0.48317808,24,2,472,0
Oregon,Umatilla,114,66,11,11,0,0.90728766,48,4,7421,141
Oregon,Union,25,25,4,4,0,0.44920549,0,2,2270,0
Oregon,Wallowa,25,23,4,4,0,0.28528887,2,2,156,0
Oregon,Wasco,49,43,17,17,0,0.3728576,6,4,1644,58
Oregon,Washington,844,783,69,69,47,2.56839188,61,13,50729,1116
Oregon,Yamhill,128,90,11,11,0,1.11245203,38,4,4701,549
Pennsylvania,Adams,76,76,8,8,0,0.58175921,0,4,14226,411
Pennsylvania,Allegheny,7109,6086,638,638,218,13.22073492,1023,88,124043,9217
Pennsylvania,Armstrong,147,131,12,12,0,0.30776954,16,2,4125,251
Pennsylvania,Beaver,320,229,25,25,0,1.01937097,91,5,36076,4732
Pennsylvania,Bedford,40,40,4,4,0,0.27564687,0,2,2422,108
Pennsylvania,Berks,1326,1142,74,74,36,4.06568117,184,12,245567,15553
Pennsylvania,Blair,576,554,42,42,0,1.89952548,22,12,2709,36
Pennsylvania,Bradford,314,310,46,46,0,1.68111492,4,15,2919,249
Pennsylvania,Bucks,1137,993,183,183,10,3.80732852,144,33,299857,26253
Pennsylvania,Butler,422,392,35,35,0,0.55685449,30,3,16222,678
Pennsylvania,Cambria,537,423,26,26,16,1.4081374,114,18,3254,151
Pennsylvania,Cameron,,,,,,,,,136,0
Pennsylvania,Carbon,159,68,6,6,0,0.50737309,91,3,15487,1309
Pennsylvania,Centre,452,432,43,43,0,1.91672728,20,5,9734,303
Pennsylvania,Chester,1477,1435,105,105,18,3.23327716,42,25,159091,14256
Pennsylvania,Clarion,182,169,7,7,0,1.05486291,13,2,1858,102
Pennsylvania,Clearfield,266,241,22,22,16,0.90363794,25,10,2352,0
Pennsylvania,Clinton,63,63,11,11,0,0.28672035,0,2,3063,81
Pennsylvania,Columbia,166,143,22,22,0,0.264216538,23,4,22800,1662
Pennsylvania,Crawford,283,170,16,16,0,0.94431743,113,4,1843,0
Pennsylvania,Cumberland,683,612,61,61,5,2.62883129,71,18,36069,2589
Pennsylvania,Dauphin,1395,1261,97,97,79,3.84300423,134,25,72774,3927
Pennsylvania,Delaware,1071,948,94,94,24,2.19442624,123,42,381567,30299
Pennsylvania,Elk,35,25,4,4,0,0.58882195,10,2,361,11
Pennsylvania,Erie,1160,1040,81,81,45,2.8332849,120,26,15680,275
Pennsylvania,Fayette,224,210,26,26,0,0.8764624,14,5,6610,289
Pennsylvania,Forest,,,,,,,,,532,0
Pennsylvania,Franklin,454,411,80,80,7,1.5970647,43,9,39449,1599
Pennsylvania,Fulton,21,21,4,4,0,0.33750814,0,1,743,37
Pennsylvania,Greene,23,23,4,4,0,0.35294819,0,2,2148,15
Pennsylvania,Huntingdon,71,57,7,7,0,0.29473683,14,2,10993,99
Pennsylvania,Indiana,166,110,12,12,0,0.49083439,56,2,5798,317
Pennsylvania,Jefferson,84,69,9,9,0,0.79165131,15,4,647,11
Pennsylvania,Juniata,,,,,,,,,6570,170
Pennsylvania,Lackawanna,977,855,53,53,15,2.88874256,122,18,90586,9286
Pennsylvania,Lancaster,1106,936,73,73,34,2.73967955,170,20,186203,17129
Pennsylvania,Lawrence,153,121,12,12,0,0.51811975,32,3,5576,538
Pennsylvania,Lebanon,407,393,20,20,0,1.47694546,14,7,62011,1589
Pennsylvania,Lehigh,1544,1624,181,181,50,3.82321832,-80,34,246871,11408
Pennsylvania,Luzerne,1146,988,74,74,14,4.12262204,158,29,183516,8417
Pennsylvania,Lycoming,331,303,35,35,0,1.83739879,28,13,8832,665
Pennsylvania,McKean,138,138,10,10,0,0.47661861,0,4,669,47
Pennsylvania,Mercer,433,404,28,28,0,0.88528365,29,9,6559,229
Pennsylvania,Mifflin,123,109,10,10,0,0.30466256,14,3,3452,36
Pennsylvania,Monroe,339,295,32,32,0,1.21425476,44,9,94181,5632
Pennsylvania,Montgomery,3200,3023,289,289,31,9.09771396,177,58,426669,37877
Pennsylvania,Montour,792,757,75,75,55,3.14033515,35,23,4046,3
Pennsylvania,Northampton,886,754,50,50,16,1.70327548,132,24,190401,11437
Pennsylvania,Northumberland,,,,,,,,,10868,114
Pennsylvania,Perry,,,,,,,,,3347,155
Pennsylvania,Philadelphia,7014,5857,847,847,245,16.90023341,1157,258,1369535,71806
Pennsylvania,Pike,,,,,,,,,32013,1248
Pennsylvania,Potter,49,25,4,4,0,0.5352329,24,2,484,0
Pennsylvania,Schuylkill,364,266,58,58,0,1.79071128,98,14,37064,1573
Pennsylvania,Snyder,,,,,,,,,2960,87
Pennsylvania,Somerset,185,148,23,23,0,0.61067084,37,6,2389,41
Pennsylvania,Sullivan,,,,,,,,,144,0
Pennsylvania,Susquehanna,50,50,8,8,0,0.60613701,0,0,7479,853
Pennsylvania,Tioga,25,25,6,6,0,0.61479449,0,3,1277,136
Pennsylvania,Union,132,123,12,12,0,0.37282547,9,4,3790,66
Pennsylvania,Unknown,,,,,,,,,18,1
Pennsylvania,Venango,158,118,8,8,0,0.4332037,40,3,739,0
Pennsylvania,Warren,237,237,6,6,0,1.23850271,0,2,205,29
Pennsylvania,Washington,578,448,55,55,0,1.40759444,130,8,9780,286
Pennsylvania,Wayne,95,76,8,8,0,0.36459985,19,3,8310,436
Pennsylvania,Westmoreland,980,794,77,77,0,3.16415494,186,15,31494,2348
Pennsylvania,Wyoming,44,44,6,6,0,0.060958903,0,2,2058,313
Pennsylvania,York,967,808,93,93,44,3.09114206,159,23,62763,1412
Puerto Rico,Adjuntas,,,,,,,,,1044,0
Puerto Rico,Aguada,,,,,,,,,925,0
Puerto Rico,Aguadilla,124,124,8,8,0,0.6886434,0,2,1081,0
Puerto Rico,Aguas Buenas,,,,,,,,,1885,0
Puerto Rico,Aibonito,150,150,38,38,0,0.44184476,0,2,1223,0
Puerto Rico,Anasco,,,,,,,,,1091,0
Puerto Rico,Arecibo,296,296,14,14,16,1.34416252,0,5,3428,0
Puerto Rico,Arroyo,,,,,,,,,672,0
Puerto Rico,Barceloneta,,,,,,,,,623,0
Puerto Rico,Barranquitas,,,,,,,,,2110,0
Puerto Rico,Bayamon,584,584,135,135,0,1.89818841,0,9,11182,0
Puerto Rico,Cabo Rojo,43,43,0,0,0,0.38840395,0,0,1929,0
Puerto Rico,Caguas,665,665,64,64,0,1.12419289,0,6,6287,0
Puerto Rico,Camuy,,,,,,,,,760,0
Puerto Rico,Canovanas,,,,,,,,,3459,0
Puerto Rico,Carolina,233,233,8,8,15,0.54701626,0,2,8574,0
Puerto Rico,Catano,,,,,,,,,991,0
Puerto Rico,Cayey,60,60,0,0,0,0.71219176,0,0,2964,0
Puerto Rico,Ceiba,,,,,,,,,782,0
Puerto Rico,Ciales,,,,,,,,,1227,0
Puerto Rico,Cidra,216,216,0,0,0,0.81774479,0,0,2161,0
Puerto Rico,Coamo,,,,,,,,,959,0
Puerto Rico,Comerio,,,,,,,,,1077,0
Puerto Rico,Corozal,,,,,,,,,1471,0
Puerto Rico,Culebra,,,,,,,,,38,0
Puerto Rico,Dorado,,,,,,,,,2988,0
Puerto Rico,Fajardo,222,222,21,21,0,1.17683409,0,4,1414,0
Puerto Rico,Florida,,,,,,,,,759,0
Puerto Rico,Guanica,,,,,,,,,1102,0
Puerto Rico,Guayama,,,,,,,,,1828,0
Puerto Rico,Guayanilla,,,,,,,,,1073,0
Puerto Rico,Guaynabo,,,,,,,,,9815,0
Puerto Rico,Gurabo,,,,,,,,,2672,0
Puerto Rico,Hatillo,,,,,,,,,821,0
Puerto Rico,Hormigueros,,,,,,,,,908,0
Puerto Rico,Humacao,296,296,39,39,0,1.41689655,0,6,2195,0
Puerto Rico,Isabela,,,,,,,,,1125,0
Puerto Rico,Jayuya,,,,,,,,,501,0
Puerto Rico,Juana Diaz,,,,,,,,,2121,0
Puerto Rico,Juncos,,,,,,,,,1165,0
Puerto Rico,Lajas,,,,,,,,,1036,0
Puerto Rico,Lares,0,0,4,4,0,0,0,0,1735,0
Puerto Rico,Las Marias,,,,,,,,,489,0
Puerto Rico,Las Piedras,,,,,,,,,1377,0
Puerto Rico,Loiza,,,,,,,,,1015,0
Puerto Rico,Luquillo,,,,,,,,,945,0
Puerto Rico,Manati,525,525,28,28,0,1.56468457,0,5,1330,0
Puerto Rico,Maricao,,,,,,,,,263,0
Puerto Rico,Maunabo,,,,,,,,,680,0
Puerto Rico,Mayaguez,158,158,41,41,0,0.40665856,0,2,4277,0
Puerto Rico,Moca,106,106,7,7,0,0.46805376,0,2,1238,0
Puerto Rico,Morovis,,,,,,,,,1801,0
Puerto Rico,Naguabo,,,,,,,,,1202,0
Puerto Rico,Naranjito,,,,,,,,,2077,0
Puerto Rico,Orocovis,,,,,,,,,2236,0
Puerto Rico,Patillas,,,,,,,,,1598,0
Puerto Rico,Penuelas,,,,,,,,,554,0
Puerto Rico,Ponce,762,762,111,111,22,2.49737793,0,9,5101,0
Puerto Rico,Quebradillas,,,,,,,,,1420,0
Puerto Rico,Rincon,,,,,,,,,654,0
Puerto Rico,Rio Grande,,,,,,,,,2637,0
Puerto Rico,Sabana Grande,,,,,,,,,1425,0
Puerto Rico,Salinas,,,,,,,,,3173,0
Puerto Rico,San German,232,232,18,18,12,1.11284715,0,4,1754,0
Puerto Rico,San Juan,2083,2083,260,260,52,6.9389809,0,24,27351,0
Puerto Rico,San Lorenzo,,,,,,,,,1935,0
Puerto Rico,San Sebastian,,,,,,,,,2525,0
Puerto Rico,Santa Isabel,,,,,,,,,966,0
Puerto Rico,Toa Alta,,,,,,,,,4657,0
Puerto Rico,Toa Baja,,,,,,,,,5162,0
Puerto Rico,Trujillo Alto,,,,,,,,,3772,0
Puerto Rico,Unknown,,,,,,,,,44535,2275
Puerto Rico,Utuado,7,7,1,1,0,0.43835616,0,0,266,0
Puerto Rico,Vega Alta,,,,,,,,,2116,0
Puerto Rico,Vega Baja,130,130,6,6,0,0.26566914,0,2,2278,0
Puerto Rico,Vieques,,,,,,,,,786,0
Puerto Rico,Villalba,,,,,,,,,1272,0
Puerto Rico,Yabucoa,,,,,,,,,789,0
Puerto Rico,Yauco,84,84,11,11,0,0.4783105,0,2,2418,0
Rhode Island,Bristol,,,,,,,,,12646,343
Rhode Island,Kent,359,323,15,15,0,0.49972433,36,9,59860,3006
Rhode Island,Newport,129,102,10,10,0,0.41582057,27,3,14659,204
Rhode Island,Providence,2700,2425,333,333,80,4.90372509,275,47,618518,24714
Rhode Island,Unknown,,,,,,,,,116224,6442
Rhode Island,Washington,225,158,17,17,0,1.07563722,67,5,29499,2307
South Carolina,Abbeville,25,25,6,6,0,0.31813699,0,2,2928,0
South Carolina,Aiken,273,204,35,35,0,0.6338172,69,9,11406,485
South Carolina,Allendale,25,25,4,4,0,0.13205479,0,1,1900,156
South Carolina,Anderson,721,460,25,25,0,2.3259613,261,18,16922,601
South Carolina,Bamberg,,,,,,,,,1654,0
South Carolina,Barnwell,,,,,,,,,2539,39
South Carolina,Beaufort,364,329,24,24,0,1.59652772,35,8,28381,891
South Carolina,Berkeley,50,0,32,32,0,0,50,0,17730,953
South Carolina,Calhoun,,,,,,,,,1205,84
South Carolina,Charleston,2130,1830,302,302,80,5.1750066,300,68,51025,755
South Carolina,Cherokee,125,44,12,12,0,0.34324008,81,2,2770,137
South Carolina,Chester,82,36,6,6,0,0.21394408,46,2,4492,23
South Carolina,Chesterfield,59,48,6,6,0,0.55736303,11,2,9964,198
South Carolina,Clarendon,81,49,6,6,0,0.41694158,32,2,18922,2057
South Carolina,Colleton,135,102,8,8,0,0.37281761,33,3,6061,576
South Carolina,Darlington,188,152,18,18,0,0.85629296,36,3,15747,429
South Carolina,Dillon,79,72,6,6,0,0.29022071,7,2,8436,127
South Carolina,Dorchester,,,,,,,,,11430,188
South Carolina,Edgefield,25,25,4,4,0,0.52879119,0,1,2998,116
South Carolina,Fairfield,,,,,,,,,9123,654
South Carolina,Florence,1003,969,135,135,48,2.84636038,34,31,36563,1981
